Postanski_ured;Mjesto;Zupanija
31555;Marijanski Ivanovci;OSJEČKO-BARANJSKA
32000;Bogdanovci;VUKOVARSKO-SRIJEMSKA
32000;Vukovar;VUKOVARSKO-SRIJEMSKA
32010;Lipovača;VUKOVARSKO-SRIJEMSKA
32100;Vinkovci;VUKOVARSKO-SRIJEMSKA
32100;Mirkovci;VUKOVARSKO-SRIJEMSKA
32211;Ostrovo;VUKOVARSKO-SRIJEMSKA
32212;Gaboš;VUKOVARSKO-SRIJEMSKA
32213;Markušica;VUKOVARSKO-SRIJEMSKA
32213;Podrinje;VUKOVARSKO-SRIJEMSKA
32214;Antin;VUKOVARSKO-SRIJEMSKA
32214;Mlaka Antinska;VUKOVARSKO-SRIJEMSKA
32214;Tordinci;VUKOVARSKO-SRIJEMSKA
32221;Cerić;VUKOVARSKO-SRIJEMSKA
32221;Marinci;VUKOVARSKO-SRIJEMSKA
32221;Nuštar;VUKOVARSKO-SRIJEMSKA
32222;Bršadin;VUKOVARSKO-SRIJEMSKA
32222;Pačetin;VUKOVARSKO-SRIJEMSKA
32224;Trpinja;VUKOVARSKO-SRIJEMSKA
32224;Vera;VUKOVARSKO-SRIJEMSKA
32225;Bobota;VUKOVARSKO-SRIJEMSKA
32225;Ćelija;VUKOVARSKO-SRIJEMSKA
32225;Ludvinci;VUKOVARSKO-SRIJEMSKA
32227;Borovo;VUKOVARSKO-SRIJEMSKA
32229;Petrovci;VUKOVARSKO-SRIJEMSKA
32232;Grabovo;VUKOVARSKO-SRIJEMSKA
32232;Sotin;VUKOVARSKO-SRIJEMSKA
32233;Opatovac;VUKOVARSKO-SRIJEMSKA
32234;Mohovo;VUKOVARSKO-SRIJEMSKA
32234;Šarengrad;VUKOVARSKO-SRIJEMSKA
32235;Bapska;VUKOVARSKO-SRIJEMSKA
32236;Ilok;VUKOVARSKO-SRIJEMSKA
32237;Lovas;VUKOVARSKO-SRIJEMSKA
32238;Bokšić;VUKOVARSKO-SRIJEMSKA
32238;Čakovci;VUKOVARSKO-SRIJEMSKA
32238;Mikluševci;VUKOVARSKO-SRIJEMSKA
32238;Novi Čakovci;VUKOVARSKO-SRIJEMSKA
32238;Tompojevci;VUKOVARSKO-SRIJEMSKA
32239;Negoslavci;VUKOVARSKO-SRIJEMSKA
32241;Novi Jankovci;VUKOVARSKO-SRIJEMSKA
32241;Stari Jankovci;VUKOVARSKO-SRIJEMSKA
32242;Slakovci;VUKOVARSKO-SRIJEMSKA
32242;Srijemske Laze;VUKOVARSKO-SRIJEMSKA
32242;Svinjarevci;VUKOVARSKO-SRIJEMSKA
32243;Berak;VUKOVARSKO-SRIJEMSKA
32243;Orolik;VUKOVARSKO-SRIJEMSKA
32244;Đeletovci;VUKOVARSKO-SRIJEMSKA
32245;Donje Novo Selo;VUKOVARSKO-SRIJEMSKA
32245;Nijemci;VUKOVARSKO-SRIJEMSKA
32245;Podgrađe;VUKOVARSKO-SRIJEMSKA
32246;Apševci;VUKOVARSKO-SRIJEMSKA
32246;Lipovac;VUKOVARSKO-SRIJEMSKA
32247;Banovci;VUKOVARSKO-SRIJEMSKA
32247;Vinkovački Banovci;VUKOVARSKO-SRIJEMSKA
32248;Ilača;VUKOVARSKO-SRIJEMSKA
32249;Tovarnik;VUKOVARSKO-SRIJEMSKA
32251;Privlaka;VUKOVARSKO-SRIJEMSKA
32252;Otok;VUKOVARSKO-SRIJEMSKA
32253;Komletinci;VUKOVARSKO-SRIJEMSKA
32254;Vrbanja;VUKOVARSKO-SRIJEMSKA
32255;Soljani;VUKOVARSKO-SRIJEMSKA
32256;Strošinci;VUKOVARSKO-SRIJEMSKA
32257;Drenovci;VUKOVARSKO-SRIJEMSKA
32258;Podgajci Posavski;VUKOVARSKO-SRIJEMSKA
32260;Gunja;VUKOVARSKO-SRIJEMSKA
32261;Rajevo Selo;VUKOVARSKO-SRIJEMSKA
32262;Račinovci;VUKOVARSKO-SRIJEMSKA
32263;Đurići;VUKOVARSKO-SRIJEMSKA
32270;Županja;VUKOVARSKO-SRIJEMSKA
32271;Andrijaševci;VUKOVARSKO-SRIJEMSKA
32271;Rokovci;VUKOVARSKO-SRIJEMSKA
32272;Cerna;VUKOVARSKO-SRIJEMSKA
32272;Šiškovci;VUKOVARSKO-SRIJEMSKA
32273;Gradište;VUKOVARSKO-SRIJEMSKA
32274;Štitar;VUKOVARSKO-SRIJEMSKA
32275;Bošnjaci;VUKOVARSKO-SRIJEMSKA
32276;Babina Greda;VUKOVARSKO-SRIJEMSKA
32280;Jarmina;VUKOVARSKO-SRIJEMSKA
32280;Karadžićevo;VUKOVARSKO-SRIJEMSKA
32281;Ivankovo;VUKOVARSKO-SRIJEMSKA
32282;Prkovci;VUKOVARSKO-SRIJEMSKA
32282;Retkovci;VUKOVARSKO-SRIJEMSKA
32283;Novi Mikanovci;VUKOVARSKO-SRIJEMSKA
32283;Vođinci;VUKOVARSKO-SRIJEMSKA
32284;Đurđanci;VUKOVARSKO-SRIJEMSKA
32284;Mrzović;VUKOVARSKO-SRIJEMSKA
32284;Stari Mikanovci;VUKOVARSKO-SRIJEMSKA
32284;Vrbica;VUKOVARSKO-SRIJEMSKA
33000;Čemernica;VIROVITIČKO-PODRAVSKA
33000;Golo Brdo;VIROVITIČKO-PODRAVSKA
33000;Milanovac;VIROVITIČKO-PODRAVSKA
33000;Podgorje;VIROVITIČKO-PODRAVSKA
33000;Požari;VIROVITIČKO-PODRAVSKA
33000;Rezovac;VIROVITIČKO-PODRAVSKA
33000;Rezovačke Krčevine;VIROVITIČKO-PODRAVSKA
33000;Sveti Đurađ;VIROVITIČKO-PODRAVSKA
33000;Virovitica;VIROVITIČKO-PODRAVSKA
33404;Bušetina;VIROVITIČKO-PODRAVSKA
33404;Korija;VIROVITIČKO-PODRAVSKA
33404;Lozan;VIROVITIČKO-PODRAVSKA
33404;Novi Antunovac;VIROVITIČKO-PODRAVSKA
33404;Okrugljača;VIROVITIČKO-PODRAVSKA
33404;Rogovac;VIROVITIČKO-PODRAVSKA
33404;Špišić Bukovica;VIROVITIČKO-PODRAVSKA
33404;Vukosavljevica;VIROVITIČKO-PODRAVSKA
33405;Grabrovnica;VIROVITIČKO-PODRAVSKA
33405;Kladare;VIROVITIČKO-PODRAVSKA
33405;Križnica;VIROVITIČKO-PODRAVSKA
33405;Mala Črešnjevica;VIROVITIČKO-PODRAVSKA
33405;Otrovanec;VIROVITIČKO-PODRAVSKA
33405;Pitomača;VIROVITIČKO-PODRAVSKA
33405;Sedlarica;VIROVITIČKO-PODRAVSKA
33405;Stari Gradac;VIROVITIČKO-PODRAVSKA
33405;Starogradački Marof;VIROVITIČKO-PODRAVSKA
33405;Turnašica;VIROVITIČKO-PODRAVSKA
33405;Velika Črešnjevica;VIROVITIČKO-PODRAVSKA
33406;Brezik;VIROVITIČKO-PODRAVSKA
33406;Budrovac Lukački;VIROVITIČKO-PODRAVSKA
33406;Dugo Selo Lukačko;VIROVITIČKO-PODRAVSKA
33406;Kapela Dvor;VIROVITIČKO-PODRAVSKA
33406;Lukač;VIROVITIČKO-PODRAVSKA
33406;Turanovac;VIROVITIČKO-PODRAVSKA
33407;Gornje Bazje;VIROVITIČKO-PODRAVSKA
33407;Katinka;VIROVITIČKO-PODRAVSKA
33407;Rit;VIROVITIČKO-PODRAVSKA
33407;Terezino Polje;VIROVITIČKO-PODRAVSKA
33407;Turanovac/dio/;VIROVITIČKO-PODRAVSKA
33407;Veliko Polje;VIROVITIČKO-PODRAVSKA
33407;Zrinj Lukački;VIROVITIČKO-PODRAVSKA
33410;Borova;VIROVITIČKO-PODRAVSKA
33410;Bukova;VIROVITIČKO-PODRAVSKA
33410;Gaćište;VIROVITIČKO-PODRAVSKA
33410;Naudovac;VIROVITIČKO-PODRAVSKA
33410;Orešac;VIROVITIČKO-PODRAVSKA
33410;Pčelić;VIROVITIČKO-PODRAVSKA
33410;Suhopolje;VIROVITIČKO-PODRAVSKA
33410;Zvonimirevo;VIROVITIČKO-PODRAVSKA
33411;Bačevac;VIROVITIČKO-PODRAVSKA
33411;Brezovica;VIROVITIČKO-PODRAVSKA
33411;Budakovac;VIROVITIČKO-PODRAVSKA
33411;Detkovac;VIROVITIČKO-PODRAVSKA
33411;Gradina;VIROVITIČKO-PODRAVSKA
33411;Lipovac;VIROVITIČKO-PODRAVSKA
33411;Lug Gradinski;VIROVITIČKO-PODRAVSKA
33411;Novi Gradac;VIROVITIČKO-PODRAVSKA
33411;Rušani;VIROVITIČKO-PODRAVSKA
33411;Vladimirovac;VIROVITIČKO-PODRAVSKA
33411;Žlebina;VIROVITIČKO-PODRAVSKA
33412;Budanica;VIROVITIČKO-PODRAVSKA
33412;Cabuna;VIROVITIČKO-PODRAVSKA
33412;Jugovo Polje;VIROVITIČKO-PODRAVSKA
33412;Trnava Cabunska;VIROVITIČKO-PODRAVSKA
33412;Žiroslavlje;VIROVITIČKO-PODRAVSKA
33412;Žubrica;VIROVITIČKO-PODRAVSKA
33507;Breštanovci;VIROVITIČKO-PODRAVSKA
33507;Crnac;VIROVITIČKO-PODRAVSKA
33507;Krivaja Pustara;VIROVITIČKO-PODRAVSKA
33507;Mali Rastovac;VIROVITIČKO-PODRAVSKA
33507;Milanovac;VIROVITIČKO-PODRAVSKA
33507;Novo Petrovo Polje;VIROVITIČKO-PODRAVSKA
33507;Staro Petrovo Polje;VIROVITIČKO-PODRAVSKA
33507;Suha Mlaka;VIROVITIČKO-PODRAVSKA
33507;Veliki Rastovac;VIROVITIČKO-PODRAVSKA
33507;Žabnjača;VIROVITIČKO-PODRAVSKA
33513;Bankovci;VIROVITIČKO-PODRAVSKA
33513;Donje Predrijevo;VIROVITIČKO-PODRAVSKA
33513;Duga Međa;VIROVITIČKO-PODRAVSKA
33513;Grudnjak;VIROVITIČKO-PODRAVSKA
33513;Gutmanovci;VIROVITIČKO-PODRAVSKA
33513;Kutovi;VIROVITIČKO-PODRAVSKA
33513;Obradovci;VIROVITIČKO-PODRAVSKA
33513;Slavonske Bare;VIROVITIČKO-PODRAVSKA
33513;Zdenci;VIROVITIČKO-PODRAVSKA
33513;Zokov Gaj;VIROVITIČKO-PODRAVSKA
33514;Brezovljani Vojlovički;VIROVITIČKO-PODRAVSKA
33514;Bukvik;VIROVITIČKO-PODRAVSKA
33514;Čačinci;VIROVITIČKO-PODRAVSKA
33514;Humljani;VIROVITIČKO-PODRAVSKA
33514;Krajna;VIROVITIČKO-PODRAVSKA
33514;Kraskovići;VIROVITIČKO-PODRAVSKA
33514;Paušinci;VIROVITIČKO-PODRAVSKA
33514;Prekoračani;VIROVITIČKO-PODRAVSKA
33514;Pušina;VIROVITIČKO-PODRAVSKA
33514;Rajino Polje;VIROVITIČKO-PODRAVSKA
33514;Vojlovica;VIROVITIČKO-PODRAVSKA
33515;Bijeljevina Orahovička;VIROVITIČKO-PODRAVSKA
33515;Crkvari;VIROVITIČKO-PODRAVSKA
33515;Dolci;VIROVITIČKO-PODRAVSKA
33515;Donja Pištana;VIROVITIČKO-PODRAVSKA
33515;Duzluk;VIROVITIČKO-PODRAVSKA
33515;Gornja Pištana;VIROVITIČKO-PODRAVSKA
33515;Karlovac Feričanački;VIROVITIČKO-PODRAVSKA
33515;Kokočak;VIROVITIČKO-PODRAVSKA
33515;Magadinovac;VIROVITIČKO-PODRAVSKA
33515;Nova Jošava;VIROVITIČKO-PODRAVSKA
33515;Orahovica;VIROVITIČKO-PODRAVSKA
33515;Stara Jošava;VIROVITIČKO-PODRAVSKA
33515;Šumeđe;VIROVITIČKO-PODRAVSKA
33516;Slatinski Drenovac;VIROVITIČKO-PODRAVSKA
33517;Balinci;VIROVITIČKO-PODRAVSKA
33517;Borik;VIROVITIČKO-PODRAVSKA
33517;Četekovac;VIROVITIČKO-PODRAVSKA
33517;Čojlug;VIROVITIČKO-PODRAVSKA
33517;Mikleuš;VIROVITIČKO-PODRAVSKA
33518;Bjelkovac;VIROVITIČKO-PODRAVSKA
33518;Brezik;VIROVITIČKO-PODRAVSKA
33518;Bukovački Antunovac;VIROVITIČKO-PODRAVSKA
33518;Dobrović;VIROVITIČKO-PODRAVSKA
33518;Donja Bukovica;VIROVITIČKO-PODRAVSKA
33518;Gornje Viljevo;VIROVITIČKO-PODRAVSKA
33518;Miljevci;VIROVITIČKO-PODRAVSKA
33518;Nova Bukovica;VIROVITIČKO-PODRAVSKA
33520;Bakić;VIROVITIČKO-PODRAVSKA
33520;Bistrica;VIROVITIČKO-PODRAVSKA
33520;Donje Kusonje;VIROVITIČKO-PODRAVSKA
33520;Donji Meljani;VIROVITIČKO-PODRAVSKA
33520;Golenić;VIROVITIČKO-PODRAVSKA
33520;Gornje Kusonje;VIROVITIČKO-PODRAVSKA
33520;Gornji Miholjac;VIROVITIČKO-PODRAVSKA
33520;Grabić;VIROVITIČKO-PODRAVSKA
33520;Ivanbrijeg;VIROVITIČKO-PODRAVSKA
33520;Josipovo;VIROVITIČKO-PODRAVSKA
33520;Kozice;VIROVITIČKO-PODRAVSKA
33520;Lukavac;VIROVITIČKO-PODRAVSKA
33520;Medinci;VIROVITIČKO-PODRAVSKA
33520;Nova Šarovka;VIROVITIČKO-PODRAVSKA
33520;Novi Senkovac;VIROVITIČKO-PODRAVSKA
33520;Novo Kusonje;VIROVITIČKO-PODRAVSKA
33520;Podravska Slatina;VIROVITIČKO-PODRAVSKA
33520;Radosavci;VIROVITIČKO-PODRAVSKA
33520;Sladojevački Lug;VIROVITIČKO-PODRAVSKA
33520;Sladojevci;VIROVITIČKO-PODRAVSKA
33520;Španat;VIROVITIČKO-PODRAVSKA
33520;Višnjica;VIROVITIČKO-PODRAVSKA
33521;Ćeralije;VIROVITIČKO-PODRAVSKA
33522;Bokane;VIROVITIČKO-PODRAVSKA
33522;Dobrić;VIROVITIČKO-PODRAVSKA
33522;Đuričić;VIROVITIČKO-PODRAVSKA
33522;Gornji Meljani;VIROVITIČKO-PODRAVSKA
33522;Hum;VIROVITIČKO-PODRAVSKA
33522;Hum Varoš;VIROVITIČKO-PODRAVSKA
33522;Kometnik-Jorgići;VIROVITIČKO-PODRAVSKA
33522;Kometnik-Zubići;VIROVITIČKO-PODRAVSKA
33522;Kuzma;VIROVITIČKO-PODRAVSKA
33522;Lisičine;VIROVITIČKO-PODRAVSKA
33522;Macute;VIROVITIČKO-PODRAVSKA
33522;Mačkovac;VIROVITIČKO-PODRAVSKA
33522;Popovac;VIROVITIČKO-PODRAVSKA
33522;Rijenci;VIROVITIČKO-PODRAVSKA
33522;Sekulinci;VIROVITIČKO-PODRAVSKA
33522;Smude;VIROVITIČKO-PODRAVSKA
33522;Voćin;VIROVITIČKO-PODRAVSKA
33523;Čađavica;VIROVITIČKO-PODRAVSKA
33523;Čađavički Lug;VIROVITIČKO-PODRAVSKA
33523;Donje Bazije;VIROVITIČKO-PODRAVSKA
33523;Ilmin Dvor;VIROVITIČKO-PODRAVSKA
33523;Noskovačka Dubrava;VIROVITIČKO-PODRAVSKA
33523;Noskovci;VIROVITIČKO-PODRAVSKA
33523;Starin;VIROVITIČKO-PODRAVSKA
33523;Šaševo;VIROVITIČKO-PODRAVSKA
33523;Vraneševci;VIROVITIČKO-PODRAVSKA
33523;Zvonimirovac;VIROVITIČKO-PODRAVSKA
33525;Gornje Predrijevo;VIROVITIČKO-PODRAVSKA
33525;Kapinci;VIROVITIČKO-PODRAVSKA
33525;Novaki;VIROVITIČKO-PODRAVSKA
33525;Sopjanska Greda;VIROVITIČKO-PODRAVSKA
33525;Sopje;VIROVITIČKO-PODRAVSKA
33525;Vaška;VIROVITIČKO-PODRAVSKA
33533;Dvorska;VIROVITIČKO-PODRAVSKA
33533;Gvozdanska;VIROVITIČKO-PODRAVSKA
33533;Kravljak;VIROVITIČKO-PODRAVSKA
33533;Levinovac;VIROVITIČKO-PODRAVSKA
33533;Mala Klisa;VIROVITIČKO-PODRAVSKA
33533;Mala Trapinska;VIROVITIČKO-PODRAVSKA
33533;Pepelana;VIROVITIČKO-PODRAVSKA
33533;Pivnica Slavonska;VIROVITIČKO-PODRAVSKA
33533;Rodin Potok;VIROVITIČKO-PODRAVSKA
33533;Sovjak;VIROVITIČKO-PODRAVSKA
33533;Velika Babina Gora;VIROVITIČKO-PODRAVSKA
33533;Velika Klisa;VIROVITIČKO-PODRAVSKA
33533;Velika Trapinska;VIROVITIČKO-PODRAVSKA
34000;Alaginci;POŽEŠKO-SLAVONSKA
34000;Bankovci;POŽEŠKO-SLAVONSKA
34000;Crkveni Vrhovci;POŽEŠKO-SLAVONSKA
34000;Ćosine Laze;POŽEŠKO-SLAVONSKA
34000;Dervišaga;POŽEŠKO-SLAVONSKA
34000;Donji Emovci;POŽEŠKO-SLAVONSKA
34000;Drškovci;POŽEŠKO-SLAVONSKA
34000;Emovački Lug;POŽEŠKO-SLAVONSKA
34000;Golobrdci;POŽEŠKO-SLAVONSKA
34000;Gornji Emovci;POŽEŠKO-SLAVONSKA
34000;Gradski Vrhovci;POŽEŠKO-SLAVONSKA
34000;Komušina;POŽEŠKO-SLAVONSKA
34000;Krivaj;POŽEŠKO-SLAVONSKA
34000;Kunovci;POŽEŠKO-SLAVONSKA
34000;Laze Prnjavor;POŽEŠKO-SLAVONSKA
34000;Marindvor;POŽEŠKO-SLAVONSKA
34000;Mihaljevci;POŽEŠKO-SLAVONSKA
34000;Nova Lipa;POŽEŠKO-SLAVONSKA
34000;Novi Mihaljevci;POŽEŠKO-SLAVONSKA
34000;Novi Štitnjak;POŽEŠKO-SLAVONSKA
34000;Novo Selo;POŽEŠKO-SLAVONSKA
34000;Požega;POŽEŠKO-SLAVONSKA
34000;Seoci;POŽEŠKO-SLAVONSKA
34000;Stara Lipa;POŽEŠKO-SLAVONSKA
34000;Šeovci;POŽEŠKO-SLAVONSKA
34000;Škrabutnik;POŽEŠKO-SLAVONSKA
34000;Štitnjak;POŽEŠKO-SLAVONSKA
34000;Turnić;POŽEŠKO-SLAVONSKA
34000;Ugarci;POŽEŠKO-SLAVONSKA
34000;Vasine Laze;POŽEŠKO-SLAVONSKA
34000;Vidovci;POŽEŠKO-SLAVONSKA
34308;Bertelovci;POŽEŠKO-SLAVONSKA
34308;Cerovac;POŽEŠKO-SLAVONSKA
34308;Eminovci;POŽEŠKO-SLAVONSKA
34308;Granje;POŽEŠKO-SLAVONSKA
34308;Jakšić;POŽEŠKO-SLAVONSKA
34308;Radnovac;POŽEŠKO-SLAVONSKA
34308;Rajsavac;POŽEŠKO-SLAVONSKA
34308;Svetinja;POŽEŠKO-SLAVONSKA
34308;Šumanovci;POŽEŠKO-SLAVONSKA
34308;Tekić;POŽEŠKO-SLAVONSKA
34308;Treštanovci;POŽEŠKO-SLAVONSKA
34310;Bilice;POŽEŠKO-SLAVONSKA
34310;Blacko;POŽEŠKO-SLAVONSKA
34310;Bresnica;POŽEŠKO-SLAVONSKA
34310;Buk;POŽEŠKO-SLAVONSKA
34310;Bzenica;POŽEŠKO-SLAVONSKA
34310;Frkljevci;POŽEŠKO-SLAVONSKA
34310;Gradac;POŽEŠKO-SLAVONSKA
34310;Kadanovci;POŽEŠKO-SLAVONSKA
34310;Kalenić;POŽEŠKO-SLAVONSKA
34310;Koprivnica;POŽEŠKO-SLAVONSKA
34310;Lakušija;POŽEŠKO-SLAVONSKA
34310;Mihaljevići;POŽEŠKO-SLAVONSKA
34310;Novoselci;POŽEŠKO-SLAVONSKA
34310;Pleternica;POŽEŠKO-SLAVONSKA
34310;Pleternički Mihaljevci;POŽEŠKO-SLAVONSKA
34310;Poloje;POŽEŠKO-SLAVONSKA
34310;Resnik;POŽEŠKO-SLAVONSKA
34310;Srednje Selo;POŽEŠKO-SLAVONSKA
34310;Sulkovci;POŽEŠKO-SLAVONSKA
34310;Svilna;POŽEŠKO-SLAVONSKA
34310;Trapari;POŽEŠKO-SLAVONSKA
34310;Tulnik;POŽEŠKO-SLAVONSKA
34310;Vesela;POŽEŠKO-SLAVONSKA
34310;Viškovci;POŽEŠKO-SLAVONSKA
34310;Vrčin Dol;POŽEŠKO-SLAVONSKA
34310;Zagrađe;POŽEŠKO-SLAVONSKA
34311;Kuzmica;POŽEŠKO-SLAVONSKA
34312;Ćosinci;POŽEŠKO-SLAVONSKA
34312;Grabarje;POŽEŠKO-SLAVONSKA
34312;Knežci;POŽEŠKO-SLAVONSKA
34312;Sesvete;POŽEŠKO-SLAVONSKA
34312;Zarilac;POŽEŠKO-SLAVONSKA
34312;Ašikovci;POŽEŠKO-SLAVONSKA
34315;Drenovac;POŽEŠKO-SLAVONSKA
34315;Komorica;POŽEŠKO-SLAVONSKA
34315;Ratkovica;POŽEŠKO-SLAVONSKA
34320;Amatovci;POŽEŠKO-SLAVONSKA
34320;Bogdašići;POŽEŠKO-SLAVONSKA
34320;Bratuljevci;POŽEŠKO-SLAVONSKA
34320;Crljenci;POŽEŠKO-SLAVONSKA
34320;Čečavac;POŽEŠKO-SLAVONSKA
34320;Čečavački Vučjak;POŽEŠKO-SLAVONSKA
34320;Deževci;POŽEŠKO-SLAVONSKA
34320;Jeminovac;POŽEŠKO-SLAVONSKA
34320;Kamenska;POŽEŠKO-SLAVONSKA
34320;Kamenski Šeovci;POŽEŠKO-SLAVONSKA
34320;Kamenski Vučjak;POŽEŠKO-SLAVONSKA
34320;Klisa;POŽEŠKO-SLAVONSKA
34320;Koprivna;POŽEŠKO-SLAVONSKA
34320;Kruševo;POŽEŠKO-SLAVONSKA
34320;Kujnik;POŽEŠKO-SLAVONSKA
34320;Lučinci;POŽEŠKO-SLAVONSKA
34320;Markovac;POŽEŠKO-SLAVONSKA
34320;Mihajlije;POŽEŠKO-SLAVONSKA
34320;Mijači;POŽEŠKO-SLAVONSKA
34320;Milanovac;POŽEŠKO-SLAVONSKA
34320;Milivojevci;POŽEŠKO-SLAVONSKA
34320;Mrkoplje;POŽEŠKO-SLAVONSKA
34320;Novo Zvečevo;POŽEŠKO-SLAVONSKA
34320;Nježići;POŽEŠKO-SLAVONSKA
34320;Oljasi;POŽEŠKO-SLAVONSKA
34320;Orljavac;POŽEŠKO-SLAVONSKA
34320;Ozdakovci;POŽEŠKO-SLAVONSKA
34320;Pasikovci;POŽEŠKO-SLAVONSKA
34320;Perenci;POŽEŠKO-SLAVONSKA
34320;Podsreće;POŽEŠKO-SLAVONSKA
34320;Požeški Brđani;POŽEŠKO-SLAVONSKA
34320;Rasna;POŽEŠKO-SLAVONSKA
34320;Ruševac;POŽEŠKO-SLAVONSKA
34320;Sažije;POŽEŠKO-SLAVONSKA
34320;Sloboština;POŽEŠKO-SLAVONSKA
34320;Smoljanovci;POŽEŠKO-SLAVONSKA
34320;Striježevica;POŽEŠKO-SLAVONSKA
34320;Šnjegavić;POŽEŠKO-SLAVONSKA
34320;Šušnjari;POŽEŠKO-SLAVONSKA
34320;Vranić;POŽEŠKO-SLAVONSKA
34322;Bolomače;POŽEŠKO-SLAVONSKA
34322;Boričevci;POŽEŠKO-SLAVONSKA
34322;Brestovac;POŽEŠKO-SLAVONSKA
34322;Busnovi;POŽEŠKO-SLAVONSKA
34322;Daranovci;POŽEŠKO-SLAVONSKA
34322;Dolac;POŽEŠKO-SLAVONSKA
34322;Donji Gučani;POŽEŠKO-SLAVONSKA
34322;Gornji Gučani;POŽEŠKO-SLAVONSKA
34322;Ivandol;POŽEŠKO-SLAVONSKA
34322;Jaguplije;POŽEŠKO-SLAVONSKA
34322;Nurkovac;POŽEŠKO-SLAVONSKA
34322;Oblakovac;POŽEŠKO-SLAVONSKA
34322;Pavlovci;POŽEŠKO-SLAVONSKA
34322;Skenderovci;POŽEŠKO-SLAVONSKA
34322;Vilić Selo;POŽEŠKO-SLAVONSKA
34322;Zakorenje;POŽEŠKO-SLAVONSKA
34322;Završje;POŽEŠKO-SLAVONSKA
34322;Žigerovci;POŽEŠKO-SLAVONSKA
34330;Aleksandrovac;POŽEŠKO-SLAVONSKA
34330;Biškupci;POŽEŠKO-SLAVONSKA
34330;Doljanci;POŽEŠKO-SLAVONSKA
34330;Draga;POŽEŠKO-SLAVONSKA
34330;Gornji Vrhovci;POŽEŠKO-SLAVONSKA
34330;Kantrovci;POŽEŠKO-SLAVONSKA
34330;Poljanska;POŽEŠKO-SLAVONSKA
34330;Potočani;POŽEŠKO-SLAVONSKA
34330;Radovanci;POŽEŠKO-SLAVONSKA
34330;Stražeman;POŽEŠKO-SLAVONSKA
34330;Toranj;POŽEŠKO-SLAVONSKA
34330;Trenkovo;POŽEŠKO-SLAVONSKA
34330;Trnovac;POŽEŠKO-SLAVONSKA
34330;Velika;POŽEŠKO-SLAVONSKA
34334;Alilovci;POŽEŠKO-SLAVONSKA
34334;Bešinci;POŽEŠKO-SLAVONSKA
34334;Češljakovci;POŽEŠKO-SLAVONSKA
34334;Doljanovci;POŽEŠKO-SLAVONSKA
34334;Golo Brdo;POŽEŠKO-SLAVONSKA
34334;Kaptol;POŽEŠKO-SLAVONSKA
34334;Komarovci;POŽEŠKO-SLAVONSKA
34334;Novi Bešinci;POŽEŠKO-SLAVONSKA
34334;Ramanovci;POŽEŠKO-SLAVONSKA
34335;Hrnjevac;POŽEŠKO-SLAVONSKA
34335;Lukač;POŽEŠKO-SLAVONSKA
34335;Ovčare;POŽEŠKO-SLAVONSKA
34335;Podgorje;POŽEŠKO-SLAVONSKA
34335;Vetovo;POŽEŠKO-SLAVONSKA
34340;Bjeliševac;POŽEŠKO-SLAVONSKA
34340;Ferovac;POŽEŠKO-SLAVONSKA
34340;Kutjevo;POŽEŠKO-SLAVONSKA
34340;Mitrovac;POŽEŠKO-SLAVONSKA
34340;Tominovac;POŽEŠKO-SLAVONSKA
34340;Venje;POŽEŠKO-SLAVONSKA
34343;Bektež;POŽEŠKO-SLAVONSKA
34343;Ciglenik;POŽEŠKO-SLAVONSKA
34343;Draganlug;POŽEŠKO-SLAVONSKA
34343;Gradište;POŽEŠKO-SLAVONSKA
34343;Kula;POŽEŠKO-SLAVONSKA
34343;Nova Lipovica;POŽEŠKO-SLAVONSKA
34343;Poreč;POŽEŠKO-SLAVONSKA
34350;Čaglin;POŽEŠKO-SLAVONSKA
34350;Darkovac;POŽEŠKO-SLAVONSKA
34350;Djedina Rijeka;POŽEŠKO-SLAVONSKA
34350;Dobra Voda;POŽEŠKO-SLAVONSKA
34350;Dobrogošće;POŽEŠKO-SLAVONSKA
34350;Duboka;POŽEŠKO-SLAVONSKA
34350;Imrijevci;POŽEŠKO-SLAVONSKA
34350;Ivanovci;POŽEŠKO-SLAVONSKA
34350;Jasik;POŽEŠKO-SLAVONSKA
34350;Jezero;POŽEŠKO-SLAVONSKA
34350;Jurkovac;POŽEŠKO-SLAVONSKA
34350;Kneževac;POŽEŠKO-SLAVONSKA
34350;Latinovac;POŽEŠKO-SLAVONSKA
34350;Migalovci;POŽEŠKO-SLAVONSKA
34350;Milanlug;POŽEŠKO-SLAVONSKA
34350;Mokreš;POŽEŠKO-SLAVONSKA
34350;Nova Ljeskovica;POŽEŠKO-SLAVONSKA
34350;Novi Zdenkovac;POŽEŠKO-SLAVONSKA
34350;Paka;POŽEŠKO-SLAVONSKA
34350;Ruševo;POŽEŠKO-SLAVONSKA
34350;Sapna;POŽEŠKO-SLAVONSKA
34350;Sibokovac;POŽEŠKO-SLAVONSKA
34350;Sovski Dol;POŽEŠKO-SLAVONSKA
34350;Stara Ljeskovica;POŽEŠKO-SLAVONSKA
34350;Stari Zdenkovac;POŽEŠKO-SLAVONSKA
34350;Stojčinovac;POŽEŠKO-SLAVONSKA
34350;Veliki Bilač;POŽEŠKO-SLAVONSKA
34350;Vlatkovac;POŽEŠKO-SLAVONSKA
34350;Vukojevica;POŽEŠKO-SLAVONSKA
34350;Mali Bilač;POŽEŠKO-SLAVONSKA
